experiment,nodes,clusters,traffic,locality,level,run_name,return_mean,return_std,hit_mean,hit_std,fwd_mean,fwd_std,cloud_mean,cloud_std,div_mean,div_std,comms_mean,comms_std,comms_frac_mean,comms_frac_std
exp1,10,3,shifting,0.3,0,dqn_multi_level0_scratch_loc0.3,2535.8333333333335,398.82626404098426,0.4761666666666667,0.013039001325084518,0.20083333333333334,0.02068338033838333,0.323,0.024093290905699578,9.333333333333334,0.4714045207910317,0.0,0.0,0.0,0.0
exp1,10,3,shifting,0.3,1,dqn_multi_level1_scratch_loc0.3,2808.1666666666665,101.5761892483776,0.4406333333333334,0.0013960261060914532,0.26636666666666664,0.008118428966794546,0.293,0.007086607086610621,9.0,0.0,10000.0,0.0,1.0,0.0
exp1,10,3,shifting,0.3,2,dqn_multi_level2_scratch_loc0.3,2298.5,161.23016673894085,0.40900000000000003,0.015662907350382522,0.2745666666666666,0.010137827950579716,0.3164333333333333,0.005528913897764089,10.0,0.0,10000.0,0.0,1.0,0.0
exp1,10,3,shifting,0.3,3,dqn_multi_level3_scratch_loc0.3,2779.0,258.96042168640366,0.5027,0.0062944419927425015,0.18166666666666667,0.009402245594655682,0.3156333333333333,0.015245618678456077,9.666666666666666,0.4714045207910317,734.6666666666666,18.62495339293199,0.07346666666666667,0.0018624953392932006
